0.017543859649122806,1.0
0.03508771929824561,1.0
0.05263157894736842,1.0
0.07017543859649122,1.0
0.08771929824561403,1.0
0.10526315789473684,1.0
0.12280701754385964,1.0
0.14035087719298245,1.0
0.15789473684210525,1.0
0.17543859649122806,1.0
0.19298245614035087,1.0
0.21052631578947367,1.0
0.22807017543859648,1.0
0.24561403508771928,1.0
0.2631578947368421,1.0
0.2807017543859649,1.0
0.2982456140350877,1.0
0.3157894736842105,1.0
0.3333333333333333,1.0
0.3508771929824561,1.0
0.3684210526315789,1.0
0.38596491228070173,1.0
0.40350877192982454,1.0
0.42105263157894735,1.0
0.43859649122807015,1.0
0.45614035087719296,1.0
0.47368421052631576,1.0
0.49122807017543857,1.0
0.5087719298245614,1.0
0.5263157894736842,1.0
0.543859649122807,1.0
0.5614035087719298,1.0
0.5789473684210527,1.0
0.5964912280701754,1.0
0.6140350877192983,1.0
0.631578947368421,1.0
0.6491228070175439,1.0
0.6666666666666666,1.0
0.6842105263157895,1.0
0.7017543859649122,1.0
0.7192982456140351,1.0
0.7368421052631579,1.0
0.7543859649122807,1.0
0.7719298245614035,1.0
0.7894736842105263,1.0
0.8070175438596491,1.0
0.8245614035087719,1.0
0.8421052631578947,1.0
0.8596491228070176,1.0
0.8771929824561403,1.0
0.8947368421052632,1.0
0.9122807017543859,1.0
0.9298245614035088,1.0
0.9473684210526315,1.0
0.9649122807017544,1.0
0.9824561403508771,1.0
1.0,1.0
1.0,0.9827586206896551
1.0,0.9661016949152542
1.0,0.95
1.0,0.9344262295081968
1.0,0.9193548387096774
1.0,0.9047619047619048
1.0,0.890625
1.0,0.8769230769230769
1.0,0.8636363636363636
1.0,0.8507462686567164
1.0,0.8382352941176471
1.0,0.8260869565217391
1.0,0.8142857142857143
1.0,0.8028169014084507
1.0,0.7916666666666666
1.0,0.7808219178082192
1.0,0.7702702702702703
1.0,0.76
1.0,0.75
1.0,0.7402597402597403
1.0,0.7307692307692307
1.0,0.7215189873417721
1.0,0.7125
1.0,0.7037037037037037
1.0,0.6951219512195121
1.0,0.6867469879518072
1.0,0.6785714285714286
1.0,0.6705882352941176
1.0,0.6627906976744186
1.0,0.6551724137931034
1.0,0.6477272727272727
1.0,0.6404494382022472
1.0,0.6333333333333333
1.0,0.6263736263736264
1.0,0.6195652173913043
1.0,0.6129032258064516
1.0,0.6063829787234043
1.0,0.6
1.0,0.59375
1.0,0.5876288659793815
1.0,0.5816326530612245
1.0,0.5757575757575758
1.0,0.57
0.0,1.0
